DIFF_ND,DIFF_NF,DIFF_EN,SIZE_LA,SIZE_LD,PURP_FIX,PURP_MR,SKIP_DOC,SKIP_MET,SKIP_COM,SKIP_FRM,SKIP_BLD,LABEL,CM_filter,CM_iso639,CM_maven,CM_plugin,CM_pom,CM_prepare,CM_release,CM_script,CM_solr,CM_version
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,3,0.1539100346020762,80,5,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,4,0.399524375743163,22,7,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0.2603550295857988,20,6,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868214771183344,0.7268261542961902
0,1,0.0,3,8,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,3,8,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,6,6,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3967420376234561,0.6809806813234359,0.6155169106098198,0.0
0,1,0.0,81,6,0,0,1,0,0,0,1,0,0.0,0.0,0.6441255351462927,0.0,0.0,0.0,0.0,0.0,0.7649197964313004,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.40816326530612246,6,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.7060300167555633,0.7081819084388833,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,21,0.8297158822464188,152,705,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5837890466920083,0.0,0.3286658187059845,0.0,0.5099015233292596,0.5396013019658695
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,2,0.4444444444444444,3,3,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868214771183344,0.7268261542961902
1,3,0.5951557093425606,31,3,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868214771183344,0.7268261542961902
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.7343524436159572,0.0,0.0,0.0,0.0,0.6787683614866508
0,2,0.48,4,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034007331609877,0.8640530665722911,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,2,0.20761245674740492,8,9,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034007331609877,0.8640530665722911,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,2,0.4444444444444444,5,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,2,0.345679012345679,8,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.7343524436159572,0.0,0.0,0.0,0.0,0.6787683614866508
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,8,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.23111111111111104,9,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,4,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034007331609877,0.8640530665722911,0.0,0.0
0,2,0.40816326530612246,3,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,3,2,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868214771183344,0.7268261542961902
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,2,0.375,4,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,2,0.4444444444444444,3,3,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868214771183344,0.7268261542961902
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,2,0.4444444444444444,3,3,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.7343524436159572,0.0,0.0,0.0,0.0,0.6787683614866508
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,2,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,8,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.5674957908720732,0.0,0.31949292261656853,0.5483878376607491,0.0,0.5245413036607998
0,1,0.0,2,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034007331609877,0.8640530665722911,0.0,0.0
0,1,0.0,3,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3,0.6252712673611112,127,65,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034007331609877,0.8640530665722911,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.5968472995897581,0.6020118523101851,0.0,0.0,0.0,0.0,0.0,0.0,0.5304291004936224,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,0.5750513223040695,37,54,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.7343524436159572,0.0,0.0,0.0,0.0,0.6787683614866508
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,2,2,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,6,5,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,0.6022222222222222,36,54,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.4444444444444444,3,3,0,0,1,0,0,0,0,0,0.5968472995897581,0.6020118523101851,0.0,0.0,0.0,0.0,0.0,0.0,0.5304291004936224,0.0
1,1,0.0,2,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.5828402366863905,27,25,0,0,1,0,0,0,0,0,0.5968472995897581,0.6020118523101851,0.0,0.0,0.0,0.0,0.0,0.0,0.5304291004936224,0.0
0,1,0.0,14,14,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.17999999999999994,10,10,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5271843060574489,0.5287910982572975,0.0,0.5287910982572975,0.4035302420567858,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.4149839392381203,0.41857481823480647,0.31056321471084314,0.31150977276506364,0.0,0.31150977276506364,0.47543770846829186,0.0,0.36880380921665384,0.0
